file,duration
581.wav,2.163
5810.wav,1.793
5811.wav,3.172
5812.wav,5.024
5813.wav,3.66
5814.wav,2.167
5815.wav,1.974
5816.wav,3.678
5817.wav,8.411
5818.wav,1.102
5819.wav,17.529
582.wav,5.329
5820.wav,1.701
5821.wav,3.484
5822.wav,5.57
5823.wav,11.573
5824.wav,2.214
5825.wav,2.205
5826.wav,2.391
5827.wav,3.236
5828.wav,6.842
5829.wav,1.732
583.wav,4.302
5830.wav,1.468
5831.wav,3.119
5832.wav,3.669
5833.wav,4.383
5834.wav,7.984
5835.wav,1.653
5836.wav,19.011
5837.wav,3.953
5838.wav,3.144
5839.wav,4.561
584.wav,4.189
5840.wav,1.836
5841.wav,2.26
5842.wav,3.243
5843.wav,2.521
5844.wav,3.947
5845.wav,1.649
5846.wav,1.842
5847.wav,8.814
5848.wav,3.096
5849.wav,4.457
585.wav,5.486
5850.wav,3.25
5851.wav,3.349
5852.wav,4.841
5853.wav,3.238
5854.wav,4.194
5855.wav,8.613
5856.wav,1.8
5857.wav,2.424
5858.wav,2.661
5859.wav,1.61
586.wav,0.778
5860.wav,1.933
5861.wav,1.758
5862.wav,5.083
5863.wav,6.646
5864.wav,7.554
5865.wav,1.321
5866.wav,1.175
5867.wav,1.54
5868.wav,4.75
5869.wav,5.256
587.wav,10.404
5870.wav,3.004
5871.wav,4.425
5872.wav,1.273
5873.wav,12.486
5874.wav,3.275
5875.wav,1.555
5876.wav,2.196
5877.wav,2.589
5878.wav,2.317
5879.wav,0.613
588.wav,1.583
5880.wav,3.62
5881.wav,5.378
5882.wav,11.206
5883.wav,1.813
5884.wav,10.392
5885.wav,3.326
5886.wav,2.204
5887.wav,9.825
5888.wav,7.928
5889.wav,8.656
589.wav,7.447
5890.wav,8.387
5891.wav,3.788
5892.wav,5.005
5893.wav,24.299
5894.wav,3.205
5895.wav,3.887
5896.wav,6.226
5897.wav,2.39
5898.wav,8.71
5899.wav,4.779
59.wav,11.574
590.wav,2.447
5900.wav,0.964
5901.wav,3.118
5902.wav,4.265
5903.wav,8.127
5904.wav,1.586
5905.wav,1.459
5906.wav,2.693
5907.wav,5.376
5908.wav,3.367
5909.wav,1.082
591.wav,3.427
5910.wav,1.715
5911.wav,1.082
5912.wav,3.73
5913.wav,1.795
5914.wav,5.422
5915.wav,7.056
5916.wav,10.37
5917.wav,12.174
5918.wav,1.398
5919.wav,0.801
592.wav,6.849
5920.wav,2.119
5921.wav,2.015
5922.wav,2.827
5923.wav,7.512
5924.wav,3.972
5925.wav,3.187
5926.wav,1.76
5927.wav,3.391
5928.wav,2.33
5929.wav,4.254
593.wav,5.395
5930.wav,2.562
5931.wav,2.084
5932.wav,4.894
5933.wav,2.734
5934.wav,2.475
5935.wav,1.88
5936.wav,2.635
5937.wav,0.91
5938.wav,4.046
5939.wav,1.49
594.wav,11.29
5940.wav,3.951
5941.wav,2.26
5942.wav,9.14
5943.wav,2.832
5944.wav,2.283
5945.wav,4.784
5946.wav,1.492
5947.wav,2.396
5948.wav,3.492
5949.wav,5.065
595.wav,2.787
5950.wav,2.207
5951.wav,2.58
5952.wav,4.149
5953.wav,8.847
5954.wav,1.352
5955.wav,1.591
5956.wav,1.321
5957.wav,2.812
5958.wav,4.994
5959.wav,2.339
596.wav,2.143
5960.wav,2.75
5961.wav,1.462
5962.wav,1.588
5963.wav,2.681
5964.wav,4.424
5965.wav,4.524
5966.wav,3.294
5967.wav,17.867
5968.wav,3.061
5969.wav,3.414
597.wav,2.894
5970.wav,3.373
5971.wav,2.452
5972.wav,7.497
5973.wav,3.062
5974.wav,3.031
5975.wav,3.203
5976.wav,0.877
5977.wav,1.776
5978.wav,4.077
5979.wav,1.806
598.wav,2.864
5980.wav,4.581
5981.wav,1.388
5982.wav,5.178
5983.wav,3.865
5984.wav,5.305
5985.wav,0.989
5986.wav,3.485
5987.wav,1.182
5988.wav,1.654
5989.wav,1.192
599.wav,2.499
5990.wav,1.404
5991.wav,10.882
5992.wav,2.838
5993.wav,4.601
5994.wav,7.661
5995.wav,4.498
5996.wav,3.956
5997.wav,4.49
5998.wav,1.508
5999.wav,7.574
6.wav,4.619
60.wav,1.93
600.wav,1.854
6000.wav,5.296
6001.wav,2.732
6002.wav,3.707
6003.wav,1.332
6004.wav,13.679
6005.wav,4.064
6006.wav,9.415
6007.wav,2.042
6008.wav,1.704
6009.wav,5.044
601.wav,3.77
6010.wav,3.056
6011.wav,4.41
6012.wav,1.884
6013.wav,2.727
6014.wav,6.506
6015.wav,4.225
6016.wav,4.238
6017.wav,1.69
6018.wav,6.737
6019.wav,2.966
602.wav,1.884
6020.wav,6.988
6021.wav,13.379
6022.wav,2.397
6023.wav,2.418
6024.wav,6.611
6025.wav,3.112
6026.wav,5.815
6027.wav,1.048
6028.wav,2.731
6029.wav,3.491
603.wav,6.841
6030.wav,2.322
6031.wav,2.041
6032.wav,3.26
6033.wav,2.401
6034.wav,3.127
6035.wav,0.955
6036.wav,4.069
6037.wav,1.98
6038.wav,2.116
6039.wav,2.992
604.wav,4.554
6040.wav,2.367
6041.wav,3.238
6042.wav,4.628
6043.wav,1.22
6044.wav,2.699
6045.wav,10.453
6046.wav,1.956
6047.wav,3.443
6048.wav,1.429
6049.wav,3.06
605.wav,1.655
6050.wav,3.422
6051.wav,2.859
6052.wav,0.719
6053.wav,4.471
6054.wav,3.762
6055.wav,3.425
6056.wav,2.972
6057.wav,2.455
6058.wav,3.312
6059.wav,2.063
606.wav,2.573
6060.wav,2.45
6061.wav,23.264
6062.wav,3.429
6063.wav,6.047
6064.wav,5.766
6065.wav,4.595
6066.wav,3.825
6067.wav,7.285
6068.wav,5.586
6069.wav,3.566
607.wav,4.309
6070.wav,8.076
6071.wav,3.033
6072.wav,14.178
6073.wav,1.938
6074.wav,7.298
6075.wav,2.215
6076.wav,1.228
6077.wav,3.102
6078.wav,12.219
6079.wav,1.504
608.wav,5.136
6080.wav,4.391
6081.wav,7.716
6082.wav,1.063
6083.wav,2.276
6084.wav,10.798
6085.wav,2.223
6086.wav,6.508
6087.wav,4.127
6088.wav,8.6
6089.wav,6.384
609.wav,4.55
6090.wav,1.402
6091.wav,2.429
6092.wav,3.26
6093.wav,1.814
6094.wav,2.572
6095.wav,5.545
6096.wav,6.953
6097.wav,6.898
6098.wav,3.211
6099.wav,1.545
61.wav,7.042
610.wav,4.254
6100.wav,2.557
6101.wav,8.245
6102.wav,4.017
6103.wav,2.989
6104.wav,14.969
6105.wav,5.042
6106.wav,3.888
6107.wav,1.653
6108.wav,1.228
6109.wav,1.738
611.wav,1.966
6110.wav,5.962
6111.wav,2.757
6112.wav,3.438
6113.wav,1.481
6114.wav,9.532
6115.wav,6.712
6116.wav,5.946
6117.wav,15.455
6118.wav,6.39
6119.wav,3.287
612.wav,3.702
6120.wav,4.967
6121.wav,1.311
6122.wav,3.862
6123.wav,18.299
6124.wav,5.517
6125.wav,1.525
6126.wav,1.112
6127.wav,4.389
6128.wav,1.902
6129.wav,4.468
613.wav,2.269
6130.wav,5.58
6131.wav,3.033
6132.wav,3.418
6133.wav,1.371
6134.wav,4.932
6135.wav,8.981
6136.wav,6.198
6137.wav,3.729
6138.wav,4.35
6139.wav,1.623
614.wav,6.411
6140.wav,4.687
6141.wav,2.648
6142.wav,1.629
6143.wav,3.373
6144.wav,5.99
6145.wav,1.757
6146.wav,1.607
6147.wav,1.142
6148.wav,4.955
6149.wav,2.321
615.wav,6.262
6150.wav,4.743
6151.wav,5.735
6152.wav,2.003
6153.wav,2.714
6154.wav,5.978
6155.wav,0.847
6156.wav,3.799
6157.wav,5.613
6158.wav,3.963
6159.wav,6.001
616.wav,2.603
6160.wav,1.173
6161.wav,5.753
6162.wav,1.461
6163.wav,0.773
6164.wav,1.351
6165.wav,5.727
6166.wav,2.342
6167.wav,2.089
6168.wav,2.245
6169.wav,3.938
617.wav,4.452
6170.wav,6.187
6171.wav,1.673
6172.wav,1.936
6173.wav,3.321
6174.wav,1.091
6175.wav,2.341
6176.wav,4.238
6177.wav,13.27
6178.wav,5.18
6179.wav,6.459
618.wav,2.507
6180.wav,0.887
6181.wav,3.214
6182.wav,11.646
6183.wav,4.491
6184.wav,3.601
6185.wav,2.606
6186.wav,8.442
6187.wav,7.618
6188.wav,6.044
6189.wav,3.686
619.wav,2.24
6190.wav,1.604
6191.wav,6.785
6192.wav,3.111
6193.wav,3.06
6194.wav,5.794
6195.wav,4.049
6196.wav,5.921
6197.wav,2.282
6198.wav,1.974
6199.wav,17.065
62.wav,3.038
620.wav,3.612
6200.wav,3.371
6201.wav,3.616
6202.wav,2.294
6203.wav,10.38
6204.wav,2.485
6205.wav,6.702
6206.wav,1.114
6207.wav,15.029
6208.wav,1.726
6209.wav,4.965
621.wav,5.143
6210.wav,1.557
6211.wav,0.798
6212.wav,5.34
6213.wav,7.529
6214.wav,2.779
6215.wav,1.739
6216.wav,1.3
6217.wav,1.152
6218.wav,4.704
6219.wav,4.99
622.wav,3.471
6220.wav,2.342
6221.wav,5.406
6222.wav,0.906
6223.wav,2.71
6224.wav,2.121
6225.wav,4.395
6226.wav,5.126
6227.wav,3.061
6228.wav,8.11
6229.wav,2.052
623.wav,3.982
6230.wav,5.104
6231.wav,3.054
6232.wav,2.944
6233.wav,4.292
6234.wav,2.977
6235.wav,2.242
6236.wav,0.992
6237.wav,1.618
6238.wav,6.448
6239.wav,4.8
624.wav,5.622
6240.wav,8.007
6241.wav,3.599
6242.wav,4.434
6243.wav,1.766
6244.wav,10.563
6245.wav,2.459
6246.wav,2.723
6247.wav,2.718
6248.wav,5.809
6249.wav,9.39
625.wav,1.632
6250.wav,4.08
6251.wav,4.726
6252.wav,1.557
6253.wav,7.565
6254.wav,1.876
6255.wav,3.579
6256.wav,3.556
6257.wav,2.424
6258.wav,2.629
6259.wav,2.865
626.wav,1.174
6260.wav,5.401
6261.wav,4.638
6262.wav,3.012
6263.wav,2.245
6264.wav,4.132
6265.wav,7.714
6266.wav,0.935
6267.wav,2.637
6268.wav,8.238
6269.wav,1.831
627.wav,2.816
6270.wav,14.336
6271.wav,2.261
6272.wav,1.435
6273.wav,4.279
6274.wav,3.489
6275.wav,2.951
6276.wav,4.8
6277.wav,6.015
6278.wav,8.082
6279.wav,4.459
628.wav,1.482
6280.wav,3.137
6281.wav,6.084
6282.wav,9.647
6283.wav,2.805
6284.wav,14.302
6285.wav,8.469
6286.wav,5.997
6287.wav,2.761
6288.wav,2.886
6289.wav,2.245
629.wav,0.997
6290.wav,1.945
6291.wav,2.075
6292.wav,1.213
6293.wav,2.129
6294.wav,6.575
6295.wav,4.223
6296.wav,1.712
6297.wav,4.831
6298.wav,3.437
6299.wav,5.855
63.wav,4.849
630.wav,3.694
6300.wav,3.067
6301.wav,3.028
6302.wav,2.674
6303.wav,3.379
6304.wav,8.632
6305.wav,11.065
6306.wav,6.481
6307.wav,1.798
6308.wav,1.392
6309.wav,9.147
631.wav,3.346
6310.wav,1.77
6311.wav,6.394
6312.wav,1.684
6313.wav,14.488
6314.wav,5.709
6315.wav,3.86
6316.wav,5.416
6317.wav,2.145
6318.wav,5.21
6319.wav,5.43
632.wav,2.172
6320.wav,12.613
6321.wav,2.056
6322.wav,16.818
6323.wav,4.179
6324.wav,2.129
6325.wav,1.185
6326.wav,14.209
6327.wav,4.973
6328.wav,4.709
6329.wav,3.608
633.wav,7.088
6330.wav,2.181
6331.wav,2.5
6332.wav,1.93
6333.wav,3.279
6334.wav,8.454
6335.wav,2.582
6336.wav,3.41
6337.wav,7.385
6338.wav,0.898
6339.wav,5.526
634.wav,5.181
6340.wav,5.407
6341.wav,4.062
6342.wav,1.205
6343.wav,3.326
6344.wav,3.406
6345.wav,1.603
6346.wav,2.04
6347.wav,2.31
6348.wav,6.203
6349.wav,3.957
635.wav,2.174
6350.wav,2.38
6351.wav,5.331
6352.wav,5.358
6353.wav,4.347
6354.wav,3.14
6355.wav,2.255
6356.wav,2.395
6357.wav,21.203
6358.wav,2.89
6359.wav,16.254
636.wav,2.168
6360.wav,1.837
6361.wav,2.408
6362.wav,3.046
6363.wav,1.399
6364.wav,5.727
6365.wav,4.119
6366.wav,1.351
6367.wav,3.693
6368.wav,1.725
6369.wav,6.305
637.wav,3.455
6370.wav,2.55
6371.wav,7.186
6372.wav,2.406
6373.wav,0.826
6374.wav,9.611
6375.wav,3.851
6376.wav,8.19
6377.wav,4.009
6378.wav,0.851
6379.wav,2.277
638.wav,3.35
6380.wav,6.034
6381.wav,2.148
6382.wav,3.473
6383.wav,7.398
6384.wav,5.139
6385.wav,7.257
6386.wav,3.4
6387.wav,1.333
6388.wav,21.613
6389.wav,2.794
639.wav,4.451
6390.wav,2.451
6391.wav,1.615
6392.wav,2.112
6393.wav,2.788
6394.wav,9.223
6395.wav,5.686
6396.wav,1.896
6397.wav,3.337
6398.wav,2.398
6399.wav,5.786
64.wav,4.328
640.wav,1.248
6400.wav,7.332
6401.wav,1.87
6402.wav,2.117
6403.wav,1.303
6404.wav,22.53
6405.wav,4.584
6406.wav,7.28
6407.wav,2.359
6408.wav,3.487
6409.wav,1.358
641.wav,3.075
6410.wav,4.071
6411.wav,1.176
6412.wav,12.22
6413.wav,3.57
6414.wav,4.696
6415.wav,6.061
6416.wav,1.144
6417.wav,4.082
6418.wav,4.682
6419.wav,3.357
642.wav,5.844
6420.wav,3.798
6421.wav,2.8
6422.wav,1.547
6423.wav,3.432
6424.wav,1.795
6425.wav,4.966
6426.wav,17.433
6427.wav,3.114
6428.wav,2.752
6429.wav,2.056
643.wav,2.093
6430.wav,2.081
6431.wav,2.703
6432.wav,4.081
6433.wav,2.715
6434.wav,4.986
6435.wav,5.949
6436.wav,2.294
6437.wav,4.429
6438.wav,2.136
6439.wav,11.596
644.wav,7.098
6440.wav,2.212
6441.wav,4.364
6442.wav,4.619
6443.wav,2.722
6444.wav,7.055
6445.wav,6.818
6446.wav,0.662
6447.wav,3.663
6448.wav,4.647
6449.wav,11.152
645.wav,10.176
6450.wav,2.772
6451.wav,4.4
6452.wav,1.395
6453.wav,3.263
6454.wav,7.177
6455.wav,3.244
6456.wav,4.757
6457.wav,8.267
6458.wav,9.672
6459.wav,3.943
646.wav,1.252
6460.wav,2.657
6461.wav,2.656
6462.wav,5.633
6463.wav,2.45
6464.wav,1.906
6465.wav,7.168
6466.wav,3.684
6467.wav,2.011
6468.wav,4.38
6469.wav,0.842
647.wav,3.306
6470.wav,2.817
6471.wav,9.632
6472.wav,1.56
6473.wav,11.339
6474.wav,2.419
6475.wav,1.56
6476.wav,4.742
6477.wav,1.44
6478.wav,5.507
6479.wav,4.169
648.wav,8.671
6480.wav,2.915
6481.wav,6.341
6482.wav,1.572
6483.wav,5.669
6484.wav,3.871
6485.wav,3.207
6486.wav,16.155
6487.wav,3.813
6488.wav,1.341
6489.wav,7.286
649.wav,2.102
6490.wav,0.862
6491.wav,2.702
6492.wav,1.863
6493.wav,4.476
6494.wav,1.165
6495.wav,4.461
6496.wav,5.313
6497.wav,3.783
6498.wav,2.613
6499.wav,15.314
65.wav,7.876
650.wav,5.721
6500.wav,3.516
6501.wav,5.125
6502.wav,3.831
6503.wav,1.201
6504.wav,5.813
6505.wav,5.127
6506.wav,3.714
6507.wav,1.472
6508.wav,4.311
6509.wav,10.968
651.wav,8.413
6510.wav,3.355
6511.wav,1.125
6512.wav,4.045
6513.wav,3.284
6514.wav,2.023
6515.wav,5.33
6516.wav,5.984
6517.wav,6.464
6518.wav,1.697
6519.wav,4.883
652.wav,1.013
6520.wav,9.506
6521.wav,7.232
6522.wav,2.485
6523.wav,1.306
6524.wav,3.584
6525.wav,3.203
6526.wav,2.182
6527.wav,4.409
6528.wav,7.472
6529.wav,4.43
653.wav,5.161
6530.wav,5.036
6531.wav,3.564
6532.wav,1.48
6533.wav,3.471
6534.wav,4.983
6535.wav,2.081
6536.wav,2.01
6537.wav,12.3
6538.wav,1.481
6539.wav,6.08
654.wav,2.239
6540.wav,3.503
6541.wav,2.291
6542.wav,1.735
6543.wav,4.45
6544.wav,2.751
6545.wav,6.003
6546.wav,4.271
6547.wav,3.015
6548.wav,1.627
6549.wav,1.007
655.wav,2.026
6550.wav,15.529
6551.wav,8.995
6552.wav,2.92
6553.wav,5.719
6554.wav,21.084
6555.wav,3.595
6556.wav,1.122
6557.wav,2.058
6558.wav,2.173
6559.wav,9.672
656.wav,3.109
6560.wav,3.872
6561.wav,2.317
6562.wav,8.932
6563.wav,1.561
6564.wav,2.239
6565.wav,1.749
6566.wav,0.966
6567.wav,1.732
6568.wav,2.747
6569.wav,3.548
657.wav,4.34
6570.wav,13.602
6571.wav,3.757
6572.wav,0.83
6573.wav,0.743
6574.wav,8.901
6575.wav,2.275
6576.wav,2.27
6577.wav,2.278
6578.wav,1.244
6579.wav,8.43
658.wav,4.976
6580.wav,4.747
6581.wav,3.604
6582.wav,1.85
6583.wav,1.356
6584.wav,4.16
6585.wav,1.434
6586.wav,4.388
6587.wav,4.803
6588.wav,7.518
6589.wav,3.613
659.wav,9.544
6590.wav,2.719
6591.wav,0.957
6592.wav,10.864
6593.wav,3.468
6594.wav,6.428
6595.wav,1.525
6596.wav,8.407
6597.wav,10.992
6598.wav,3.455
6599.wav,8.666
66.wav,1.51
660.wav,1.951
6600.wav,11.101
6601.wav,1.18
6602.wav,3.452
6603.wav,2.338
6604.wav,2.324
6605.wav,2.179
6606.wav,2.466
6607.wav,2.068
6608.wav,0.925
6609.wav,4.445
661.wav,5.87
6610.wav,3.03
6611.wav,8.471
6612.wav,12.609
6613.wav,0.803
6614.wav,3.3
6615.wav,1.68
6616.wav,5.49
6617.wav,1.72
6618.wav,7.609
6619.wav,4.195
662.wav,1.976
6620.wav,3.572
6621.wav,1.564
6622.wav,0.826
6623.wav,4.877
6624.wav,0.791
6625.wav,7.724
6626.wav,4.822
6627.wav,2.15
6628.wav,2.852
6629.wav,3.957
663.wav,3.847
6630.wav,2.816
6631.wav,2.343
6632.wav,6.413
6633.wav,1.647
6634.wav,6.627
6635.wav,14.245
6636.wav,9.189
6637.wav,2.6
6638.wav,3.3
6639.wav,2.983
664.wav,5.42
6640.wav,2.804
6641.wav,6.055
6642.wav,1.736
6643.wav,2.691
6644.wav,2.844
6645.wav,1.461
6646.wav,2.346
6647.wav,8.246
6648.wav,5.307
6649.wav,6.526
665.wav,8.541
6650.wav,1.744
6651.wav,0.697
6652.wav,7.771
6653.wav,9.187
6654.wav,6.685
6655.wav,0.943
6656.wav,2.335
6657.wav,2.548
6658.wav,1.689
6659.wav,3.097
666.wav,5.397
6660.wav,1.317
6661.wav,2.471
6662.wav,2.584
6663.wav,8.365
6664.wav,1.177
6665.wav,4.455
6666.wav,3.841
6667.wav,2.845
6668.wav,4.898
6669.wav,1.841
667.wav,3.663
6670.wav,2.251
6671.wav,3.361
6672.wav,1.14
6673.wav,4.474
6674.wav,8.139
6675.wav,3.988
6676.wav,3.371
6677.wav,3.364
6678.wav,1.749
6679.wav,6.104
668.wav,6.855
6680.wav,2.376
6681.wav,3.939
6682.wav,3.827
6683.wav,0.857
6684.wav,3.697
6685.wav,5.75
6686.wav,2.1
6687.wav,1.854
6688.wav,3.556
6689.wav,4.555
669.wav,1.978
6690.wav,1.279
6691.wav,4.433
6692.wav,5.97
6693.wav,1.733
6694.wav,15.607
6695.wav,4.15
6696.wav,2.285
6697.wav,3.021
6698.wav,1.605
6699.wav,3.689
67.wav,3.761
670.wav,1.762
6700.wav,8.587
6701.wav,3.112
6702.wav,3.354
6703.wav,3.699
6704.wav,7.886
6705.wav,2.242
6706.wav,14.319
6707.wav,1.212
6708.wav,2.463
6709.wav,9.464
671.wav,2.716
6710.wav,2.586
6711.wav,4.275
6712.wav,5.615
6713.wav,3.146
6714.wav,2.205
6715.wav,2.061
6716.wav,2.862
6717.wav,4.211
6718.wav,6.872
6719.wav,4.343
672.wav,20.896
6720.wav,8.682
6721.wav,4.174
6722.wav,3.904
6723.wav,5.341
6724.wav,19.79
6725.wav,1.459
6726.wav,1.926
6727.wav,2.755
6728.wav,2.193
6729.wav,1.71
673.wav,10.448
6730.wav,6.093
6731.wav,5.597
6732.wav,2.332
6733.wav,2.531
6734.wav,2.103
6735.wav,1.295
6736.wav,6.524
6737.wav,2.174
6738.wav,7.25
6739.wav,2.214
674.wav,4.616
6740.wav,1.911
6741.wav,0.873
6742.wav,2.961
6743.wav,3.87
6744.wav,2.814
6745.wav,1.16
6746.wav,5.464
6747.wav,7.12
6748.wav,3.57
6749.wav,2.712
675.wav,1.286
6750.wav,3.779
6751.wav,5.404
6752.wav,2.49
6753.wav,2.829
6754.wav,3.405
6755.wav,4.929
6756.wav,3.915
6757.wav,3.436
6758.wav,1.566
6759.wav,3.492
676.wav,9.056
6760.wav,6.059
6761.wav,1.531
6762.wav,3.32
6763.wav,3.912
6764.wav,7.109
6765.wav,5.657
6766.wav,1.516
6767.wav,3.899
6768.wav,2.226
6769.wav,4.109
677.wav,4.597
6770.wav,6.843
6771.wav,1.276
6772.wav,14.945
6773.wav,3.567
6774.wav,1.264
6775.wav,10.046
6776.wav,0.809
6777.wav,2.07
6778.wav,2.349
6779.wav,5.093
678.wav,2.009
6780.wav,3.542
6781.wav,1.457
6782.wav,1.592
6783.wav,1.549
6784.wav,2.504
6785.wav,2.445
6786.wav,3.098
6787.wav,1.239
6788.wav,1.976
6789.wav,2.383
679.wav,2.028
6790.wav,2.41
6791.wav,10.072
6792.wav,1.053
6793.wav,6.0
6794.wav,1.881
6795.wav,4.664
6796.wav,2.761
6797.wav,2.927
6798.wav,2.955
6799.wav,2.834
68.wav,1.745
680.wav,6.421
6800.wav,1.769
6801.wav,4.273
6802.wav,2.967
6803.wav,3.799
6804.wav,8.044
6805.wav,6.233
6806.wav,2.401
6807.wav,3.278
6808.wav,2.159
6809.wav,2.484
681.wav,1.316
6810.wav,3.826
6811.wav,2.538
6812.wav,5.146
6813.wav,5.311
6814.wav,1.056
6815.wav,3.157
6816.wav,1.419
6817.wav,1.334
6818.wav,6.218
6819.wav,1.969
682.wav,1.499
6820.wav,4.23
6821.wav,6.067
6822.wav,6.436
6823.wav,1.572
6824.wav,1.643
6825.wav,1.275
6826.wav,2.498
6827.wav,1.945
6828.wav,6.025
6829.wav,9.182
683.wav,3.345
6830.wav,2.732
6831.wav,3.513
6832.wav,2.131
6833.wav,3.227
6834.wav,3.485
6835.wav,12.071
6836.wav,1.5
6837.wav,1.526
6838.wav,2.384
6839.wav,2.474
684.wav,3.059
6840.wav,8.629
6841.wav,2.439
6842.wav,3.238
6843.wav,3.459
6844.wav,1.654
6845.wav,0.862
6846.wav,2.181
6847.wav,3.034
6848.wav,16.072
6849.wav,1.936
685.wav,2.422
6850.wav,8.66
6851.wav,12.949
6852.wav,5.162
6853.wav,3.128
6854.wav,2.179
6855.wav,2.23
6856.wav,5.464
6857.wav,4.664
6858.wav,1.961
6859.wav,5.288
686.wav,1.523
6860.wav,2.952
6861.wav,1.442
6862.wav,5.913
6863.wav,5.002
6864.wav,2.321
6865.wav,3.008
6866.wav,4.291
6867.wav,1.564
6868.wav,2.292
6869.wav,2.458
687.wav,0.678
6870.wav,8.071
6871.wav,5.253
6872.wav,1.3
6873.wav,1.596
6874.wav,1.198
6875.wav,1.058
6876.wav,1.783
6877.wav,1.071
6878.wav,3.869
6879.wav,3.199
688.wav,6.223
6880.wav,7.334
6881.wav,4.288
6882.wav,5.484
6883.wav,3.527
6884.wav,4.706
6885.wav,6.635
6886.wav,2.163
6887.wav,7.181
6888.wav,9.216
6889.wav,6.251
689.wav,3.36
6890.wav,5.643
6891.wav,5.952
6892.wav,3.505
6893.wav,2.199
6894.wav,14.051
6895.wav,2.906
6896.wav,3.106
6897.wav,18.044
6898.wav,2.294
6899.wav,3.997
69.wav,5.116
690.wav,4.617
6900.wav,9.426
6901.wav,3.685
6902.wav,5.252
6903.wav,6.705
6904.wav,2.854
6905.wav,5.595
6906.wav,6.23
6907.wav,2.69
6908.wav,1.9
6909.wav,4.674
691.wav,2.449
6910.wav,1.956
6911.wav,1.977
6912.wav,2.726
6913.wav,1.477
6914.wav,2.366
6915.wav,7.579
6916.wav,3.592
6917.wav,3.079
6918.wav,0.922
6919.wav,1.839
692.wav,6.164
6920.wav,9.332
6921.wav,16.849
6922.wav,7.833
6923.wav,5.855
6924.wav,6.567
6925.wav,5.781
6926.wav,7.12
6927.wav,3.237
6928.wav,5.058
6929.wav,17.439
693.wav,3.11
6930.wav,1.774
6931.wav,2.172
6932.wav,10.889
6933.wav,4.876
6934.wav,2.735
6935.wav,6.495
6936.wav,4.435
6937.wav,3.248
6938.wav,6.871
6939.wav,0.873
694.wav,6.082
6940.wav,2.638
6941.wav,4.162
6942.wav,8.06
6943.wav,4.083
6944.wav,5.016
6945.wav,2.124
6946.wav,13.343
6947.wav,2.028
6948.wav,11.687
6949.wav,2.783
695.wav,1.775
6950.wav,5.075
6951.wav,4.702
6952.wav,1.474
6953.wav,2.648
6954.wav,2.079
6955.wav,2.295
6956.wav,4.848
6957.wav,2.718
6958.wav,15.484
6959.wav,5.404
696.wav,2.402
6960.wav,1.641
6961.wav,2.894
6962.wav,2.906
6963.wav,1.818
6964.wav,3.08
6965.wav,1.976
6966.wav,1.721
6967.wav,8.27
6968.wav,1.443
6969.wav,4.96
697.wav,1.762
6970.wav,11.657
6971.wav,2.997
6972.wav,3.121
6973.wav,1.163
6974.wav,1.77
6975.wav,8.636
6976.wav,12.85
6977.wav,6.582
6978.wav,6.217
6979.wav,3.148
698.wav,2.168
6980.wav,1.212
6981.wav,2.914
6982.wav,1.881
6983.wav,6.925
6984.wav,2.811
6985.wav,1.32
6986.wav,7.878
6987.wav,5.224
6988.wav,0.809
6989.wav,3.964
699.wav,4.125
6990.wav,1.941
6991.wav,2.055
6992.wav,3.232
6993.wav,1.188
6994.wav,2.461
6995.wav,1.106
6996.wav,19.636
6997.wav,3.336
6998.wav,3.977
6999.wav,4.391
7.wav,2.188
70.wav,1.935
700.wav,2.438
7000.wav,3.178
7001.wav,3.454
7002.wav,2.672
7003.wav,9.154
7004.wav,1.789
7005.wav,5.709
7006.wav,5.097
7007.wav,4.309
7008.wav,2.133
7009.wav,2.795
701.wav,2.402
7010.wav,11.616
7011.wav,0.972
7012.wav,2.312
7013.wav,2.571
7014.wav,1.955
7015.wav,1.419
7016.wav,2.361
7017.wav,3.713
7018.wav,2.014
7019.wav,3.68
702.wav,2.319
7020.wav,5.13
7021.wav,9.576
7022.wav,4.86
7023.wav,4.147
7024.wav,16.772
7025.wav,2.717
7026.wav,3.18
7027.wav,1.936
7028.wav,4.262
7029.wav,5.32
703.wav,7.588
7030.wav,1.519
7031.wav,10.504
7032.wav,4.31
7033.wav,5.747
7034.wav,4.132
7035.wav,7.246
7036.wav,7.474
7037.wav,5.042
7038.wav,0.891
7039.wav,6.583
704.wav,8.736
7040.wav,3.724
7041.wav,5.995
7042.wav,5.737
7043.wav,1.263
7044.wav,2.842
7045.wav,5.555
7046.wav,2.138
7047.wav,5.074
7048.wav,2.917
7049.wav,1.049
705.wav,2.398
7050.wav,9.233
7051.wav,2.425
7052.wav,4.352
7053.wav,4.505
7054.wav,6.119
7055.wav,0.899
7056.wav,2.384
7057.wav,9.914
7058.wav,1.367
7059.wav,9.088
706.wav,1.704
7060.wav,2.841
7061.wav,6.635
7062.wav,5.841
7063.wav,5.086
7064.wav,1.064
7065.wav,9.404
7066.wav,2.522
7067.wav,3.564
7068.wav,3.208
7069.wav,2.251
707.wav,8.996
7070.wav,14.56
7071.wav,2.144
7072.wav,1.182
7073.wav,6.235
7074.wav,6.313
7075.wav,3.559
7076.wav,21.205
7077.wav,3.323
7078.wav,3.395
7079.wav,9.795
708.wav,8.506
7080.wav,7.025
